stove_id,sales_reference,sales_orders
101087539,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076162,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076146,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083918,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083805,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083839,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101087999,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083890,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101087938,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076119,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083826,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083859,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101087695,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076102,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083900,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083911,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101083858,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076144,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101087941,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
101076142,TR-73B095,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2026-05-25""}"
